,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2149,1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,8309.55
2150,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1888.25
2151,1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5643.4
2152,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,197.7
2153,0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,3238.4
2154,0,0,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,105.95,4335.2
2155,0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,647.5
2156,0,0,0,0,62,0,1,0,0,2,2,0,0,2,2,1,1,43.6,2748.7
2157,0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,6367.2
2158,0,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4904.2
2159,0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6441.4
2160,0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,921.4
2161,1,0,1,1,57,1,2,1,0,0,0,0,0,0,0,1,2,74.3,4018.35
2162,0,0,1,1,55,1,2,1,2,0,0,0,2,2,1,0,3,100.9,5448.6
2163,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,49.9
2164,1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,730.1
2165,0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2869.85
2166,0,1,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,56.55,118.25
2167,1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,1108.6
2168,1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,5071.05
2169,0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,5860.7
2170,1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,1064.95
2171,1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,5769.6
2172,0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,5886.85
2173,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,708.2
2174,1,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,3442.8
2175,0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,4016.85
2176,1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,4122.9
2177,1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,364.55
2178,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4
2179,1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,106.15,7475.1
2180,1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,2349.8
2181,0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,469.25
2182,1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,4213.35
2183,0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,3301.05
2184,0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,4144.9
2185,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,931.9
2186,1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,7348.8
2187,0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83.0,5243.05
2188,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,141.65
2189,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,2540.1
2190,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,3097.2
2191,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3807.35
2192,0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,1524.85
2193,1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,2790.65
2194,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,343.45
2195,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2554.0
2196,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,467.7
2197,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,150.35
2198,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7
2199,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,367.95
2200,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,5125.75
2201,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4801.1
2202,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,1242.2
2203,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,3190.65
2204,0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3533.6
2205,1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,1459.35
2206,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95
2207,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,3454.6
2208,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,705.45
2209,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,345.9
2210,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5811.8
2211,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,101.45
2212,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,1334.45
2213,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,90.6,3358.65
2214,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4764.0
2215,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,5703.0
2216,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5
2217,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,483.15
2218,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,786.5
2219,1,0,0,0,52,1,2,1,0,2,2,0,2,2,0,1,2,103.05,5364.8
2220,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,56.25,2419.55
2221,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,267.6
2222,1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,59.8,3457.45
2223,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,25.05
2224,1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,60.9,688.5
2225,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,25.1,712.85
2226,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,0,2,54.85,355.1
2227,0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,34.0,1505.35
2228,1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,0,2,95.2,930.4
2229,0,1,0,0,53,1,0,1,2,2,0,2,0,2,1,1,3,96.75,5206.55
2230,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3626.1
2231,0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,64.35,2053.05
2232,0,1,0,0,42,1,2,1,0,2,2,0,2,2,0,1,0,104.75,4323.45
2233,0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,703.55
2234,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,51.15,1275.7
2235,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1647.0
2236,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,56.25
2237,1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,2249.95
2238,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,19.65,411.25
2239,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,19.0,105.5
2240,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,327.45
2241,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,704.3
2242,1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,106.2,6375.2
2243,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,116.55,8152.3
2244,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1566.75
2245,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,130.25
2246,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,162.15
2247,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,90.8,6302.85
2248,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,1253.5
2249,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,41.2
2250,0,0,0,1,10,1,2,0,2,0,2,2,0,2,1,0,1,73.55,693.3
2251,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,5997.1
2252,0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78.0,3824.2
2253,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1070.25
2254,0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,94.1,1215.6
2255,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,0,1,109.7,7898.45
2256,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05
2257,1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,110.9,7432.05
2258,1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,1193.05
2259,1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,4528.0
2260,1,0,0,0,26,1,2,1,2,2,0,0,0,0,0,1,1,86.65,2208.75
2261,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,20.15,238.15
2262,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,958.15
2263,1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3845.45
2264,1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,1405.3
2265,0,0,1,1,10,1,2,0,2,2,0,0,2,0,1,0,2,70.3,676.15
2266,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1118.8
2267,1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,1386.8
2268,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05
2269,0,0,0,0,29,1,2,0,2,2,0,2,0,0,0,0,3,67.45,1801.1
2270,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,3,23.55,1173.35
2271,1,1,0,0,27,1,2,1,0,2,0,0,0,0,0,1,2,81.45,2122.05
2272,0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3784.0
2273,0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,104.8,3886.45
2274,1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,29.3,1224.05
2275,0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,83.85,2310.2
2276,0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,723.4
2277,0,0,1,0,59,1,0,1,0,2,0,2,2,2,2,1,3,100.05,6034.85
2278,0,0,0,0,36,1,2,0,0,2,0,2,0,2,1,1,3,70.7,2511.95
2279,0,0,1,1,41,1,2,1,2,2,0,0,2,0,0,1,0,94.3,3893.6
2280,0,0,1,0,60,0,1,0,2,2,0,2,0,0,2,0,0,37.7,2288.7
2281,1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,92.45,6460.55
2282,1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,1931.3
2283,0,0,0,1,11,0,1,0,2,0,0,2,0,0,1,1,3,36.05,402.6
2284,0,0,1,0,45,1,0,0,0,0,2,0,0,0,0,1,1,50.25,2221.55
2285,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,109.75,7758.9
2286,1,0,1,0,37,1,2,1,0,0,2,2,2,0,2,0,3,94.3,3460.95
2287,0,0,0,0,25,0,1,0,0,0,2,0,2,2,0,1,2,48.25,1293.8
2288,1,0,1,1,8,1,2,0,2,2,0,2,0,2,2,1,1,76.15,645.8
2289,0,0,1,1,71,1,2,0,2,2,2,2,0,0,2,0,3,71.1,5224.95
2290,0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,1,3,20.5,1035.7
2291,0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1937.4
2292,0,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.3,1096.25
2293,1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,6503.2
2294,1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,0,2,100.75,1313.25
2295,0,0,0,0,11,1,2,1,0,0,2,0,2,0,0,1,2,89.2,990.3
2296,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,209.1
2297,0,1,1,0,13,0,1,0,0,0,0,0,2,2,0,0,2,45.3,528.45
2298,0,0,0,0,24,1,2,1,0,0,0,2,0,2,0,1,2,89.55,2259.35
2299,1,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,3,50.35,1411.35
2300,1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,593.75
2301,0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,87.25,6328.7
2302,0,1,0,0,40,1,0,1,2,2,0,0,0,0,0,1,1,79.2,3233.85
2303,0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,1062.1
2304,1,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,2,24.0,226.55
2305,0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,5440.9
2306,0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,1,2,85.0,85.0
2307,1,0,0,0,43,0,1,0,2,0,2,0,0,0,1,1,1,35.2,1463.7
2308,0,0,1,1,56,1,2,0,2,2,0,0,0,2,1,0,0,68.75,3815.4
2309,1,1,1,0,22,1,0,1,0,0,0,0,2,2,0,1,0,89.75,1938.9
2310,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,460.25
2311,1,1,1,1,71,1,2,0,0,2,2,2,0,2,1,1,0,72.9,5139.65
2312,0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1673.4
2313,1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,309.35
2314,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,1,117.5,8670.1
2315,1,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,1,19.85,916.0
2316,1,0,0,0,38,1,0,0,0,0,2,2,0,2,1,1,3,62.3,2354.8
2317,1,1,1,0,37,1,2,1,0,0,0,0,2,2,0,1,2,92.5,3473.4
2318,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65
2319,1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,2,29.9,92.25
2320,1,0,0,1,29,0,1,0,2,2,2,2,0,0,0,1,3,45.0,1242.45
2321,1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,44.8,559.2
2322,0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,0,24.7,465.85
2323,1,0,0,0,61,1,2,1,2,0,2,2,2,2,2,1,1,111.6,6876.05
2324,1,0,0,1,25,1,0,2,1,1,1,1,1,1,0,0,3,20.8,460.2
2325,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2
2326,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1790.35
2327,1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1334.0
2328,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,1,108.4,7767.25
2329,1,0,0,0,43,1,0,2,1,1,1,1,1,1,2,0,3,19.55,876.15
2330,1,0,1,1,5,1,0,1,2,0,2,0,0,2,0,1,3,90.35,434.5
2331,1,0,0,0,15,0,1,0,0,0,0,2,0,0,0,1,2,29.7,438.25
2332,1,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,2,50.35,50.35
2333,1,1,0,0,55,1,2,1,2,0,0,0,2,2,0,1,2,98.8,5617.75
2334,0,0,1,0,59,1,2,1,0,0,2,2,2,0,0,0,2,93.35,5386.5
2335,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.7,83.75
2336,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,201.7
2337,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,1,19.6,125.0
2338,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,1,3,20.2,684.4
2339,0,0,1,1,53,1,0,2,1,1,1,1,1,1,2,0,3,20.9,1146.05
2340,1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,497.6
2341,1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,1,3,99.0,1301.7
2342,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.75,1129.75
2343,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,79.55
2344,0,0,1,1,18,1,0,0,0,0,0,0,2,0,0,0,3,55.95,1082.8
2345,1,0,0,1,66,1,2,0,2,2,0,2,0,0,2,0,0,65.7,4378.9
2346,1,0,1,1,38,1,2,1,0,0,2,2,2,0,2,1,0,94.9,3616.25
2347,1,0,1,1,44,1,0,0,0,2,2,2,0,0,0,1,3,61.9,2924.05
2348,0,0,0,0,54,1,2,1,0,2,2,2,2,2,0,0,2,111.1,6014.85
2349,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,32.7
2350,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,0,3,111.3,7985.9
2351,0,0,0,0,37,1,2,1,0,2,2,0,2,2,0,1,0,101.9,3545.35
2352,0,0,1,1,14,1,2,1,0,0,0,2,2,0,0,1,2,91.65,1301.0
2353,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.3,77.75
2354,1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,91.1,1135.7
2355,0,0,1,0,63,1,0,1,2,0,2,0,0,0,1,1,1,81.15,5224.5
2356,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6185.8
2357,0,0,1,1,3,1,0,1,0,0,0,0,2,0,0,1,2,80.7,239.45
2358,0,0,1,1,48,1,0,1,2,0,2,0,2,2,1,1,0,99.7,4977.2
2359,0,0,1,1,6,1,0,0,2,2,0,0,0,0,0,0,1,55.9,365.35
2360,1,0,0,0,62,1,0,0,0,2,2,2,2,2,0,1,0,80.4,4981.15
2361,1,0,1,1,22,1,0,1,0,2,2,0,2,2,1,1,3,100.05,2090.25
2362,0,1,1,0,56,1,2,0,2,2,2,2,0,0,1,1,1,68.45,4014.0
2363,0,1,0,0,64,0,1,0,0,2,0,2,2,0,0,1,2,43.85,2751.0
2364,1,0,0,1,30,0,1,0,0,0,0,0,2,2,0,1,2,44.5,1307.8
2365,1,0,0,1,70,1,2,1,2,2,2,2,2,2,2,1,2,114.6,7882.5
2366,1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,2,85.5,791.7
2367,0,0,1,1,69,1,2,1,0,2,2,2,2,2,1,1,0,108.75,7493.05
2368,0,0,1,0,72,1,2,1,2,2,0,0,0,0,2,1,0,84.05,6052.25
2369,1,0,0,0,54,1,2,1,0,0,2,0,0,2,0,0,1,89.4,4869.5
2370,1,0,0,0,54,1,2,1,0,2,0,0,0,0,0,1,0,79.85,4308.25
2371,0,0,1,0,53,1,2,0,2,2,2,0,0,2,1,0,0,74.1,3833.95
2372,1,0,1,0,15,1,0,2,1,1,1,1,1,1,1,0,3,18.8,294.95
2373,0,0,0,0,56,1,0,1,0,2,0,0,0,0,0,1,2,73.85,4092.85
2374,1,0,0,0,58,1,0,1,2,2,0,0,2,2,1,0,0,99.15,5720.95
2375,1,0,0,0,10,1,0,0,0,0,0,0,0,2,0,1,0,56.75,503.25
2376,0,0,1,1,65,1,2,1,0,2,2,2,2,2,2,1,1,110.8,7245.9
2377,1,0,1,1,5,1,2,1,0,2,0,0,0,0,0,1,2,80.15,385.0
2378,0,0,0,0,28,0,1,0,0,0,2,2,0,0,0,1,3,35.75,961.4
2379,0,0,1,1,61,0,1,0,2,2,0,2,0,2,1,1,0,50.7,3088.75
2380,1,0,0,0,9,1,0,1,0,0,0,2,2,0,0,0,2,86.25,770.5
2381,0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,2,95.55,3930.6
2382,1,0,1,1,9,1,2,1,0,2,2,0,2,2,0,1,1,102.6,897.75
2383,0,1,0,0,22,1,2,1,0,0,0,0,0,0,0,1,0,74.4,1692.6
2384,0,1,0,0,56,1,2,1,0,2,2,2,2,2,1,1,2,111.95,6418.9
2385,0,0,1,0,51,1,2,1,0,0,2,0,2,2,1,1,2,98.85,4947.55
2386,0,0,1,0,62,1,0,0,2,2,2,0,2,0,2,1,1,72.0,4284.2
2387,0,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,65.45,554.45
2388,0,0,1,1,72,1,0,0,2,2,2,2,0,2,2,1,2,74.35,5237.4
2389,0,0,0,0,23,1,0,1,0,2,2,2,0,0,0,0,0,83.2,2032.3
2390,1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,106.85
2391,0,0,0,0,67,1,0,2,1,1,1,1,1,1,1,0,2,20.55,1343.4
2392,0,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,0,105.4,6794.75
2393,1,0,0,0,26,0,1,0,0,0,2,2,0,0,0,0,2,35.75,1022.5
2394,1,0,0,0,23,1,2,1,0,0,2,0,0,0,0,1,2,81.0,1917.1
2395,0,0,0,0,4,1,0,0,2,2,0,2,0,0,0,1,3,60.4,272.15
2396,0,0,1,0,62,1,2,0,2,2,0,2,2,2,2,1,2,84.95,5150.55
2397,1,0,0,0,41,1,2,1,0,2,0,0,2,0,0,1,2,89.2,3645.75
2398,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,3,20.15,826.0
2399,1,0,0,0,13,1,0,0,0,2,0,2,2,2,0,0,3,73.35,931.55
2400,0,0,1,0,68,1,0,0,0,2,0,2,2,0,2,0,0,64.1,4326.25
2401,0,1,0,0,6,0,1,0,0,0,0,0,2,2,0,1,2,44.4,263.05
2402,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.05,39.25
2403,1,0,0,0,19,1,0,1,0,0,0,0,2,0,0,1,0,78.7,1495.1
2404,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,0,21.15,1419.4
2405,0,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,103.2,7362.9
2406,1,0,0,0,66,1,0,1,2,0,2,2,2,2,2,1,0,105.65,6844.5
